,pnt_lon,pnt_lat,d_20160629,d_20160723,d_20160816,d_20160909,d_20161003,d_20161027,d_20161120,d_20161214,d_20170107,d_20170131,d_20170224,d_20170320,d_20170413,d_20170507,d_20170531,d_20170624,d_20170718,d_20170811,d_20170904,d_20170928,d_20171115,d_20171209,d_20180102,d_20180126,d_20180219,d_20180315,d_20180408,d_20180502,d_20180526,d_20180619,d_20180713,d_20180806,d_20180830,d_20180923,d_20181017,d_20181110,d_20181204,d_20181228,d_20190121,d_20190214,d_20190310,d_20190403,d_20190427,d_20190521,d_20190614,d_20190708,d_20190801,d_20190825,d_20190918,d_20191012
1186,6.057474743778467,50.86758867388134,0.0007319363529970577,-0.003930652143914291,-0.005919936843456073,-0.005251676669037366,-0.00533875590893838,-0.006534209322545385,0.0057786351756533155,-0.004243486410790154,-0.007071926361470959,-0.006250305236520432,-0.004396434411503425,-0.003069312613493297,-0.0007345718011856239,-0.0005480745556856297,-0.006762923779704611,-0.00688583972005753,-0.01231656735404222,-0.00570635084338142,0.0033030596905789505,-8.805262047809977e-05,-0.006838450203038802,0.0015790280363068925,-0.005862774208064035,-0.0018920360131875805,-0.014178049744045329,0.005401030608815942,-0.009136559036814458,-0.007970126800767367,-0.013196334037051465,-0.00784005069627688,-0.012849734445064265,-0.008578244376671457,-0.005256101236538922,-0.0022742927663050648,-0.01149498652460068,-0.008268261592468892,-0.013278161728231165,-0.01312322868122244,-0.014685145990331147,-0.009650578872787792,-0.01619035826698114,-0.006041574722142788,-0.01470855417925096,-0.017635784343895247,-0.019299750250159054,-0.015469552666208959,-0.01394382745747096,-0.0245572864408454,-0.008823268580117146,-0.002222172594350984
1187,6.059736764913995,50.86784724881771,-0.006023455880357521,-0.0054567717860547,-0.00641263624393277,-0.004942813717885107,-0.005772167235945321,-0.003460296007957385,-0.0044414848118259145,0.00014613597392684668,-0.015639463897612775,-0.0051142748209080146,0.0063038405395485,-0.010153430799281158,-0.007627732997472037,-0.006267436045237996,-0.005897172591825432,-0.005399596004131848,-0.006812856446787952,-0.007076915703768977,-0.006020105380838268,-0.0095319873830177,-0.007855530241146389,-0.007726015394619696,-0.01092889075108317,-0.011322938832354794,-0.013295775024368024,-0.009023929393092815,-0.0068161678852092745,-0.00686440212022469,-0.003373327109494732,-0.006784118751252951,-0.01194483678311392,-0.00794914359048401,-0.004983104029873921,-0.008913722635824076,-0.015027927571700104,-0.021161270815425983,-0.024585996313316413,-0.023513189025665543,-0.025517371021832845,-0.02005474889304978,-0.022917190730613653,-0.016455531409603104,-0.021792770587006103,-0.01464046633026814,-0.01944892672899521,-0.016199402793733258,-0.014453186528075963,-0.01836006239070919,-0.014395801438141504,-0.017634949987200183
1188,6.059781844651304,50.86785241949194,-0.002322378045515857,-0.0024594317558113373,-0.003698285348275296,-0.0034371871367215325,-0.0029167257522446947,-0.0010380317865469313,-0.003537844590366121,0.0059283037199743295,-0.0024162572980587593,-0.0011534180998432873,0.0013279732004436602,-0.005026008299920138,-0.004189419301548225,-0.0034268809458273164,-0.0014278609320428955,-0.0036699161007676608,-0.0039595028398178725,-0.0012491878022416107,-0.003683243479448525,-0.005543788566960966,-0.0023721225813428306,0.00028056252835679445,-0.002749148559984878,-0.0033847035518471858,-0.005296716173960834,0.00046684321535469495,-0.004391034667472257,-0.003819052990753782,-0.005366798145261864,-0.0037493748524185773,-0.009607579754079852,-0.0029221740803016304,-0.0002884640542096075,0.0015457458840914312,-0.006122634452536635,-0.0061682630101138405,-0.006105309274846488,-0.008769650625867171,-0.0058152762931952704,-0.00973408785776454,-0.004082569496792173,-0.006979397257154531,-0.010719314198609484,-0.00605115037519006,-0.009226414091229295,-0.00851562576514061,-0.005781397256204256,-0.009965121397071541,-0.004276254456911638,-0.007768459640201622
1189,6.059771581539433,50.86785137503371,0.010573822720591873,0.009912468066227786,0.014130033362220512,0.007376425602763577,0.012059910018525629,0.010158107976955441,0.008593850836475535,0.008299267393801744,0.01031967001221228,0.009040322317315188,0.010548703315271787,0.012963114764858959,0.005910105774868895,0.0072784029732646015,0.008504058005453171,0.008032223836130744,0.005867375139247582,0.010544047032974426,0.007189259920124511,0.006263744281680675,0.013339087037978445,0.00502551786777045,0.005813724817112222,0.006816376213574651,0.007244543413392237,0.005023629035664479,0.0066370456262534044,0.011159755274245885,0.011975987521620796,0.01045202929868454,0.015076485404926296,0.009304558096358741,0.009485157179734152,0.008692259036682809,0.014785427377892447,0.014422217296110509,0.008142607678662848,-0.002625680750761151,0.005697168610747123,0.00594031113705985,0.00571697987312771,0.012151131774398704,0.004067171716077307,0.016001387493153673,0.01005680302806901,0.015242190803769413,0.021848103246482904,0.008082848676586523,0.017172422282489056,0.014018900086006906
1190,6.059943440436764,50.86787091964221,0.0011804570406398162,0.002132553396934316,-0.0011367072650293596,-0.0007680622756084462,-0.001258501712788109,-0.001643344816576659,-0.0037430043991363055,-0.005026551278507204,-0.004487812664661892,-0.004820622246903346,-0.00492805557766739,-0.003451073646590972,-0.006880629870562847,-0.005714490602110158,-0.0012433252277828418,-0.004034971755901635,-0.004825354120990046,-0.0037439779564452077,-0.0016193612998935596,-0.0034896471672451338,-0.004680101064289152,-0.007419967686377675,-0.007071609395911894,-0.007184038151049358,-0.005252425138100361,-0.011362454492290487,-0.006470136711893382,-0.0033424792828329287,-0.004019081481266256,-0.0036280369105532342,-0.0065865645723662426,-0.0022250398748193605,-0.002468804177555218,0.0012284572081565194,-0.0017359583149415966,-0.001023040492428614,-0.012770428862745322,-0.0036923977005576905,-0.006363500873522612,-0.006301770805486497,-0.0011636868781716755,-0.005513589977685167,-0.01161397587775536,-0.006134289623808266,-0.005514686294314325,-0.0051176297462295,-0.004021510264929671,-0.00977122071164465,-0.0029684057812408198,-0.002759393256290095
1191,6.060141547440392,50.86789343987013,0.014261713493627143,0.018693077175685902,0.021644190083815358,0.013241544850594807,0.011567275270210248,0.014078810593823866,0.008933213785747443,0.011990423717969998,0.007240586230641976,0.010441403830631291,0.008493380453889504,0.008523455263561536,0.009027094374059715,0.010234718539264708,-0.0045414137072487155,0.005800730584804795,0.003954562893607576,0.010655993854175294,0.012604748170580521,0.012928722271759664,0.010434076466828349,0.019827443911133964,0.007846938221225038,0.003803019350819826,0.011260659780438704,0.006978102575490879,0.006740134295511624,0.008492040894801173,0.0065900377636241465,0.008022252638524678,0.0007652318241757785,0.006195238876487468,0.010370080975120372,0.0028452020277938213,0.010139774212875515,0.009950900158250951,0.00284235878001224,0.0044388644462014775,0.010437869264486322,0.003677485224301028,0.011033133184669926,0.005694157928232797,0.0013285144340243337,0.003165065274797753,0.004304060974388847,0.0022535988979001872,0.0007401964161919557,-0.0009200069709294932,0.007289186616690403,0.005046156149587418
1192,6.060241089818564,50.8679048446469,0.005712977193060658,0.003929614076939498,0.003639326100135257,-0.004259153595286853,0.0038670242607137936,-0.0016110516734883105,0.002951682369253529,-0.00034230282761751164,0.004292103975644768,-0.0024277977458582703,-0.0010110699881944439,-0.0012075531991896672,0.002761153953638635,0.005617415031191197,0.006374776920258995,-0.0011438693357800644,0.0008456534664917537,-0.012720782663798443,0.002512419356003161,0.0034723991276836013,-0.0055045010592368465,-0.008044495797625853,-0.0008976838480720941,-0.0068369123627516895,-0.0002375169141314977,0.0003319185310477044,0.00016277307843712654,0.0028045857160366662,-0.011422713552461229,0.0009551177592222764,-0.0044432789560389105,0.00229645526089883,0.0001615571286095879,-0.002507846888389079,0.0021785423941784133,-0.006962555929984763,-0.0020278240094245233,-0.0004822459894488787,0.00800459390184198,-0.003224292663176463,-0.0038368605691933796,-0.010871109972872129,-0.005089538628153877,-0.009574444381519285,-0.012509076746579216,-0.004727777627368817,0.003621663799930981,-0.009648787145262449,0.002001208429771003,-0.00392680198156168
1193,6.060398416882928,50.86790133371939,-0.003994063719750512,-0.013546585492079738,-0.003598396130369519,-0.013734594382376031,-0.010865295954503256,-0.010788150752056858,-0.004413138056664361,-0.007043398183940898,-0.008973345744855109,-0.012200628449590536,0.0035591348953281725,0.0020055023819912613,-0.0041682197430405145,-0.003208827131459939,-0.00637639584435552,-0.006348134693339567,-0.007739050649200341,-0.007965736761018437,-0.01098380602161957,-0.009065796530739342,-0.014594023043604526,-0.01102739042869995,-0.012062032629791506,-0.009602255027957515,-0.010457769625506316,-0.011070407877522002,-0.01020962321224649,-0.014123633726854368,-0.011764663879473976,-0.014063500047339151,-0.01832671554673084,-0.012067317811087186,0.0013227187351977795,-0.008794286278548804,-0.014428529996911809,-0.01573201315756555,-0.012868044463100142,-0.009860446945292846,-0.00803465122110585,-0.0076569037718803015,-0.014913999493317853,-0.013647894597622202,-0.01387448932724789,-0.010705909170885493,-0.010978450962360343,-0.002294147187877654,-0.010947733366039679,-0.010790346844176596,-0.006530539965916777,-0.012403542934288879
1194,6.060435440213418,50.86791182512882,-0.003337230083243758,-0.015051652000271863,-0.0016026963385873054,-0.01413836769596845,-0.011146726100205851,-0.011784694868304059,-0.003294120734152477,-0.0044897863307210295,-0.010356844708079387,-0.008451466037076076,0.0020470865491229178,0.0005320528468533323,-0.0051217065224139855,-0.002960121237803116,-0.007520892035280132,-0.006010606289900342,-0.0073320432545897814,-0.007677285476233491,-0.011616077999065694,-0.00923016074952316,-0.012714261266098266,-0.010199865650973777,-0.01218249132003855,-0.00850941808506815,-0.009600220070847026,-0.0112340982192611,-0.008726207623371817,-0.014728351575640663,-0.011708183058988495,-0.014770803842855909,-0.019628623146671045,-0.0125580090292713,-0.0001365702172671347,-0.007604335713003612,-0.014580141085880996,-0.016063266392196258,-0.011744550051646686,-0.009208576814145115,-0.006801988084923342,-0.0075979847836071856,-0.014090580444586385,-0.014721802739588443,-0.011462652957781596,-0.010065371025895432,-0.011948504107276464,-0.0016541591820978733,-0.0117342711541503,-0.009297223048734152,-0.005739422378876643,-0.011576229838107693
1195,6.060454836293367,50.867929435330225,-0.0005514440597601201,-0.00441909332861041,-0.000510899783254806,-0.004458655075787878,-0.0042721727455800156,-0.004887509832186492,-0.0035250275328180076,-0.003234385394537391,-0.0038156049198049156,-0.0022722565560525944,-0.005770071088407208,-0.0014908700464214295,-0.001662724857495619,-0.0017682208600582746,-0.0023697509435798643,-0.0011651497766459974,-0.0052830798222918,-0.004399949766612994,-0.0036090802297556322,-0.003611495376065542,-0.006403416750738064,-0.003097802049233557,-0.004156066777359136,-0.006704672796767871,-0.0024616609726157397,-0.006249243913718115,-0.002374418331114421,-0.00543331201342325,-0.004110774710061825,-0.0078634725220765,-0.005103720370061101,-0.0035752061851885186,-0.00215531474633449,-0.008801003776573144,-0.004431850813996195,-0.008663477818294324,-0.01018885363991828,-0.0021599746265042363,-0.005863466790315823,-0.005259103796117775,-0.008083744138087108,-0.006579816738762282,-0.006419827699550299,-0.00526332910643942,-0.0072105127146909935,-0.008303063089877553,-0.0014183553701101795,-0.004102839336676168,-0.003748513971338908,-0.004300646521414152
1196,6.06051813683162,50.86793667143665,-0.0002874830310884462,-0.0039393671631177615,-0.004832614131114881,-0.004855422178313566,-0.004303704061177023,-0.005850548899416737,-0.002680721071808809,-0.0068532240045014285,-0.002716417348145861,-0.009003307670197953,-0.006465818165565249,-0.0057357356350488395,-0.0039015858718195314,-0.00274296882342641,-0.0016180941663011918,-0.002816023938139572,-0.004304022354647839,-0.00419140140036244,-0.0046872389941381935,-0.005652834855051347,-0.00768484679316628,-0.009368596517055744,-0.008664975332022089,-0.008725887017767598,-0.008030797696942775,-0.007505752646287013,-0.0066658559734031385,-0.004020226470804943,-0.007706046151522447,-0.00754937338015557,-0.01296028085047826,-0.0065383104471253214,-0.005280373893234832,-0.008919637181549993,-0.00751250686511413,-0.0095660044761029,-0.007987870251273767,-0.006389073581095097,-0.008468804877257595,-0.00884282679087081,-0.00778916261288427,-0.008010169063470615,-0.008459845820821639,-0.006846103032902086,-0.009533718342794496,-0.00863290975855857,-0.009659014785417974,-0.015672398095406062,-0.006809548208586196,-0.009143108878824977
1197,6.060600708965928,50.8679460923515,0.0049460423783380105,0.004242581709942928,0.0033304715327328828,0.002341930452848307,0.0017137314653709525,0.0014648975257340767,0.003143642227201121,0.0018416251605737905,0.002873593216402839,-0.0016177601448483481,-0.001878034181820079,0.0015250575805208215,0.0039094235146547186,0.004843658828969601,0.0054533414652425255,0.003205811315822711,0.003300846582344193,-0.0003114111746768735,0.003304482515317771,0.0006285139208834797,-0.0021167758831466816,-0.002145644742300681,-0.003651442518221075,-0.003095459349503987,-4.0962738004107296e-06,-0.0028519719857262,0.0013304872445449234,0.0044093551390555355,0.002794834767307778,0.0007046339274813283,-0.00396646850048989,0.002526361908643364,0.002143869948651904,-0.004752546387071713,0.0008850139628406386,-0.004311482615496918,-0.0030669271742661307,-0.001865421711430537,-0.00034153788693250963,-0.0025017640673092,-0.00600954317518795,-0.002437092741034367,-0.0038285777978348547,-0.0019180052815037144,-0.0006292827196250242,-0.0012905069374247258,0.0008358709951281441,-0.0035739756601526475,0.0005110857183984713,-0.0011285141940073086
1198,6.060627288616866,50.86794916529783,0.0061324192520680575,0.005989705175975257,0.0048614340264312855,0.003645855534769456,0.004124681031694267,0.003493434923600464,0.004760508813596273,0.003199085510381377,0.0054161389473838676,-3.5392342237419024e-05,-0.00012485679865741772,0.0033821074593029486,0.00492083545914204,0.0055497729997489535,0.006441917187826666,0.00450105004880451,0.00510668070199367,0.0010862001084471279,0.004785732524659123,0.002397895246153934,-0.00015904036347062168,0.0014453512076085268,-0.0010455269487085828,-0.0009878912883133626,0.0023886348367579127,-0.0011281983687608564,0.0029349166127486965,0.006357595929310081,0.004213085467390877,0.0018543939047135922,-0.002580368310960191,0.0046157786962712,0.004436045803611392,-0.0035569736277039172,0.0032711191568361143,-0.0017616282564371082,-0.0016764515547132352,0.0003339228498182076,0.0010769427382522428,-0.0006426796951383866,-0.0060368016586770466,-0.0005112144149121802,-0.003014763557669564,-0.00022715061790487158,0.00031069918281979663,-0.0004601168194906005,0.001740330064286377,-0.0021060242597042396,0.001949965616644498,0.00037915803471708965
1199,6.060737105982647,50.86796167492278,0.009598101992893734,0.007047928613077532,0.007949429404084905,0.008897904905630895,0.007895640157113887,0.007246703700107747,0.005967900249225625,0.016464561245973144,0.0013507723316155721,0.011685661735506366,-0.003070859270283385,0.00695544298944845,0.0015602208951892645,0.00563137993479805,0.006221730297514213,0.0027322256556529642,0.0027401691973339467,0.003267520986719104,0.002982200107891487,0.0025856016863599245,0.013108074868307841,0.004008376350579297,0.009617466382607676,0.0036080980092317596,0.005262932298307359,0.009706981045427427,0.008289777359842494,0.005533588250451406,0.002783690940828477,0.0029354804012110144,-0.003100089077024088,0.0029829411432369607,0.0031876252643690517,0.006370864168840633,0.006552763516605928,0.009049333094621123,0.00140250716061758,0.00011723162541046729,0.0012111484343943733,-0.0025605641919411023,0.012152317290824909,0.0011973380195604926,-0.009233725176034869,-0.0051784730907432795,-0.003322743172127389,-0.0006960631405317978,-0.0017529419417482036,-0.0037751786630358577,-0.0009093026930693873,0.0010409103913658325
