,time,x,y,subsidence
0,0.0,-103.48890906743992,499.8503161187996,0.0
1,0.0,265.2183952130398,544.5421105770395,0.0
2,0.0,466.3314702751196,-382.81262443143964,0.0
3,0.0,153.48890906743986,-181.69954936935983,0.0
4,0.0,175.8348062965598,108.79711460919987,0.0
5,0.0,-81.14301183831992,343.42903551495965,0.0
6,0.0,-215.2183952130398,-293.42903551495976,0.0
7,0.0,-494.5421105770396,265.2183952130398,0.0
8,0.0,187.00775491111983,388.12082997319965,0.0
9,0.0,-315.7749327440797,108.79711460919987,0.0
10,0.0,52.932371536399955,-159.3536521402399,0.0
11,0.0,-237.5642924421598,388.12082997319965,0.0
12,0.0,-81.14301183831992,522.1962133479196,0.0
13,0.0,555.7150591915995,-405.15852166055964,0.0
14,0.0,-338.1208299731997,-461.0232647333596,0.0
15,0.0,19.413525692719986,-472.1962133479196,0.0
16,0.0,544.5421105770395,-58.79711460919998,0.0
17,0.0,64.10532015095998,533.3691619624794,0.0
18,0.0,-315.7749327440797,-371.6396758168797,0.0
19,12.0,-103.48890906743992,499.8503161187996,0.0003748309580957593
20,12.0,265.2183952130398,544.5421105770395,0.0006096803628029988
21,12.0,466.3314702751196,-382.81262443143964,0.00039621086433783603
22,12.0,153.48890906743986,-181.69954936935983,0.0026125077398695554
23,12.0,175.8348062965598,108.79711460919987,0.002986477777861946
24,12.0,-81.14301183831992,343.42903551495965,0.001474883549157475
25,12.0,-215.2183952130398,-293.42903551495976,0.000813248172930472
26,12.0,-494.5421105770396,265.2183952130398,0.0001954142261261906
27,12.0,187.00775491111983,388.12082997319965,0.0012507801469170668
28,12.0,-315.7749327440797,108.79711460919987,0.0015013868035276827
29,12.0,52.932371536399955,-159.3536521402399,0.0027034563251243753
30,12.0,-237.5642924421598,388.12082997319965,0.0012208170784435693
31,12.0,-81.14301183831992,522.1962133479196,0.0005062067508110568
32,12.0,555.7150591915995,-405.15852166055964,0.0007229481197712674
33,12.0,-338.1208299731997,-461.0232647333596,0.0005681690479856108
34,12.0,19.413525692719986,-472.1962133479196,0.0004629727279570047
35,12.0,544.5421105770395,-58.79711460919998,0.0008660580913597455
36,12.0,64.10532015095998,533.3691619624794,0.0007295372677090375
37,12.0,-315.7749327440797,-371.6396758168797,0.0007125238330245651
38,24.0,-103.48890906743992,499.8503161187996,0.000897245797321011
39,24.0,265.2183952130398,544.5421105770395,0.0016808077571034018
40,24.0,466.3314702751196,-382.81262443143964,0.0014423392671678585
41,24.0,153.48890906743986,-181.69954936935983,0.004572863600058883
42,24.0,175.8348062965598,108.79711460919987,0.006288828788573313
43,24.0,-81.14301183831992,343.42903551495965,0.00363382437654266
44,24.0,-215.2183952130398,-293.42903551495976,0.002835676860891494
45,24.0,-494.5421105770396,265.2183952130398,0.0013797243031539175
46,24.0,187.00775491111983,388.12082997319965,0.00255736279055446
47,24.0,-315.7749327440797,108.79711460919987,0.0028093215698114437
48,24.0,52.932371536399955,-159.3536521402399,0.00585605878487374
49,24.0,-237.5642924421598,388.12082997319965,0.0023075097912759724
50,24.0,-81.14301183831992,522.1962133479196,0.0014375546304522448
