,time,x,y,subsidence
0,0.0,242.87249798391974,8.240577078159959,0.0
1,0.0,-483.3691619624796,399.2937785877597,0.0
2,12.0,242.87249798391974,8.240577078159959,0.0023117021794658342
3,12.0,-483.3691619624796,399.2937785877597,0.0006647565853893972
4,24.0,242.87249798391974,8.240577078159959,0.005036807126535244
5,24.0,-483.3691619624796,399.2937785877597,0.0009235862338206479
6,36.0,242.87249798391974,8.240577078159959,0.007020319967788323
7,36.0,-483.3691619624796,399.2937785877597,0.0023487906555834524
8,48.0,242.87249798391974,8.240577078159959,0.010610660763588192
9,48.0,-483.3691619624796,399.2937785877597,0.001399993421284809
10,60.0,242.87249798391974,8.240577078159959,0.012142853976838041
11,60.0,-483.3691619624796,399.2937785877597,0.0014405376421720987
12,72.0,242.87249798391974,8.240577078159959,0.01388981180757539
13,72.0,-483.3691619624796,399.2937785877597,0.002424491281405929
14,96.0,242.87249798391974,8.240577078159959,0.019514887696364582
15,96.0,-483.3691619624796,399.2937785877597,0.004362783701804427
16,108.0,242.87249798391974,8.240577078159959,0.024338978601009555
17,108.0,-483.3691619624796,399.2937785877597,0.004150261985802879
18,120.0,242.87249798391974,8.240577078159959,0.03049928987871035
19,120.0,-483.3691619624796,399.2937785877597,0.007381899164762906
20,132.0,242.87249798391974,8.240577078159959,0.03179847127876554
21,132.0,-483.3691619624796,399.2937785877597,0.0015274330069611187
