,rd_x,rd_y,lon,lat,Counts,wkt
23,-378.06095642071955,-278.06095642071955,3.30859107321306,47.9721767298927,10.0,"POLYGON ((3.3079412059515976 47.97171534232877,3.3092781421682838 47.971740335219316,3.3092409524246493 47.972638113836716,3.307903992306879 47.97261312032906))"
24,-278.06095642071955,-278.06095642071955,3.3099280221723255,47.9722017150586,6.0,"POLYGON ((3.3092781421682838 47.971740335219316,3.3106150799690046 47.971765312043644,3.3105779141265383 47.972663091277774,3.3092409524246493 47.972638113836716))"
25,-178.06095642071955,-278.06095642071955,3.3112649727151635,47.97222668415806,8.0,"POLYGON ((3.3106150799690046 47.971765312043644,3.3119520193527485 47.97179027280172,3.311914877411534 47.97268805265219,3.3105779141265383 47.972663091277774))"
26,-78.06095642071955,-278.06095642071955,3.3126019248405587,47.97225163719106,6.0,"POLYGON ((3.3119520193527485 47.97179027280172,3.3132889603185025 47.971815217493486,3.313251842278622 47.97271299795988,3.311914877411534 47.97268805265219))"
27,21.93904357928045,-278.06095642071955,3.3139388785474986,47.97227657415753,4.0,"POLYGON ((3.3132889603185025 47.971815217493486,3.314625902865253 47.971840146118936,3.3145888087267923 47.97273792720085,3.313251842278622 47.97271299795988))"
28,121.93904357928045,-278.06095642071955,3.315275833834971,47.97230149505746,4.0,"POLYGON ((3.314625902865253 47.971840146118936,3.315962846991987 47.971865058677984,3.315925776755028 47.972762840375054,3.3145888087267923 47.97273792720085))"
29,221.93904357928045,-278.06095642071955,3.3166127907019622,47.97232639989077,6.0,"POLYGON ((3.315962846991987 47.971865058677984,3.3172997926976926 47.971889955170624,3.31726274636232 47.97278773748244,3.315925776755028 47.972762840375054))"
30,321.93904357928045,-278.06095642071955,3.31794974914746,47.972351288657464,2.0,"POLYGON ((3.3172997926976926 47.971889955170624,3.3186367399813554 47.97191483559682,3.318599717547652 47.97281261852299,3.31726274636232 47.97278773748244))"
31,421.93904357928045,-278.06095642071955,3.319286709170451,47.97237616135748,11.0,"POLYGON ((3.3186367399813554 47.97191483559682,3.319973688841963 47.97193969995651,3.3199366903100125 47.97283748349664,3.318599717547652 47.97281261852299))"
32,521.9390435792805,-278.06095642071955,3.3206236707699213,47.9724010179908,14.0,"POLYGON ((3.319973688841963 47.97193969995651,3.321310639278503 47.97196454824968,3.321273664648388 47.97286233240336,3.3199366903100125 47.97283748349664))"
33,-478.06095642071955,-178.06095642071955,3.307216899449512,47.973049506528255,5.0,"POLYGON ((3.3065670337742423 47.97258811075481,3.307903992306879 47.97261312032906,3.3078667770753776 47.97351089868188,3.306529794640726 47.97348588849009))"
34,-378.06095642071955,-178.06095642071955,3.3085538707257447,47.973074508377884,6.0,"POLYGON ((3.307903992306879 47.97261312032906,3.3092409524246493 47.972638113836716,3.309203761095245 47.97353589280668,3.3078667770753776 47.97351089868188))"
35,-278.06095642071955,-178.06095642071955,3.3098908435866425,47.973099494160714,4.0,"POLYGON ((3.3092409524246493 47.972638113836716,3.3105779141265383 47.972663091277774,3.310540746699316 47.97356087086448,3.309203761095245 47.97353589280668))"
36,-178.06095642071955,-178.06095642071955,3.3112278180311976,47.973124463876715,10.0,"POLYGON ((3.3105779141265383 47.972663091277774,3.311914877411534 47.97268805265219,3.3118777338865772 47.97358583285523,3.310540746699316 47.97356087086448))"
