,time,x,y,subsidence
0,0.0,-69.97006322375995,432.81262443143964,0.0
1,0.0,455.1585216605596,365.7749327440797,0.0
2,0.0,164.6618576819999,388.12082997319965,0.0
3,0.0,-159.3536521402399,-393.9855730459997,0.0
4,0.0,321.0831382858397,175.8348062965598,0.0
5,0.0,-237.5642924421598,75.2782687655199,0.0
6,0.0,298.73724105671977,41.75942292183993,0.0
7,0.0,-114.66185768199989,298.73724105671977,0.0
8,0.0,466.3314702751196,-326.94788135863973,0.0
9,0.0,-494.5421105770396,544.5421105770395,0.0
10,0.0,198.18070352567986,276.3913438275997,0.0
11,0.0,566.8880078061595,19.413525692719986,0.0
12,0.0,-226.39134382759983,41.75942292183993,0.0
13,0.0,-427.50441888967964,-282.25608690039974,0.0
14,0.0,-382.81262443143964,-237.5642924421598,0.0
15,0.0,220.5266007547998,187.00775491111983,0.0
16,0.0,187.00775491111983,555.7150591915995,0.0
17,0.0,354.6019841295197,231.69954936935983,0.0
18,0.0,-472.1962133479196,108.79711460919987,0.0
19,0.0,-271.08313828583977,-192.87249798391986,0.0
20,0.0,-69.97006322375995,-461.0232647333596,0.0
21,0.0,119.9700632237599,477.5044188896795,0.0
22,0.0,97.62416599463995,-304.60198412951974,0.0
23,0.0,209.35365214023977,455.1585216605596,0.0
24,0.0,254.04544659847977,-114.66185768199989,0.0
25,12.0,-69.97006322375995,432.81262443143964,0.0007506235578564646
26,12.0,455.1585216605596,365.7749327440797,0.000935744428753443
27,12.0,164.6618576819999,388.12082997319965,0.0013225827565486843
28,12.0,-159.3536521402399,-393.9855730459997,0.000513265485295406
29,12.0,321.0831382858397,175.8348062965598,0.0016869027215926677
30,12.0,-237.5642924421598,75.2782687655199,0.002449420975302868
31,12.0,298.73724105671977,41.75942292183993,0.0020043101633196916
32,12.0,-114.66185768199989,298.73724105671977,0.001885250628267505
33,12.0,466.3314702751196,-326.94788135863973,0.0005397315413540038
34,12.0,-494.5421105770396,544.5421105770395,0.00033200305269905333
35,12.0,198.18070352567986,276.3913438275997,0.002020646153228387
36,12.0,566.8880078061595,19.413525692719986,0.0006224844160068239
37,12.0,-226.39134382759983,41.75942292183993,0.0024862814259752185
38,12.0,-427.50441888967964,-282.25608690039974,0.00038495515035401724
39,12.0,-382.81262443143964,-237.5642924421598,0.0008381105589838443
40,12.0,220.5266007547998,187.00775491111983,0.0020047492177876444
41,12.0,187.00775491111983,555.7150591915995,0.0006419542233142917
42,12.0,354.6019841295197,231.69954936935983,0.0008416462962303248
43,12.0,-472.1962133479196,108.79711460919987,0.0003738663362278973
44,12.0,-271.08313828583977,-192.87249798391986,0.0010451852801185082
45,12.0,-69.97006322375995,-461.0232647333596,0.0003204554536442183
46,12.0,119.9700632237599,477.5044188896795,0.0005064483685292179
47,12.0,97.62416599463995,-304.60198412951974,0.0017284001608845192
48,12.0,209.35365214023977,455.1585216605596,0.0004895157271389103
49,12.0,254.04544659847977,-114.66185768199989,0.002338515902702546
50,24.0,-69.97006322375995,432.81262443143964,0.002631379331415798
51,24.0,455.1585216605596,365.7749327440797,0.0016318167969578308
52,24.0,164.6618576819999,388.12082997319965,0.0017577357324290836
53,24.0,-159.3536521402399,-393.9855730459997,0.0021229256086999176
54,24.0,321.0831382858397,175.8348062965598,0.002871258757369853
55,24.0,-237.5642924421598,75.2782687655199,0.004226741035600044
56,24.0,298.73724105671977,41.75942292183993,0.0037627914583681634
57,24.0,-114.66185768199989,298.73724105671977,0.002965948878409332
58,24.0,466.3314702751196,-326.94788135863973,0.0007546213165735373
59,24.0,-494.5421105770396,544.5421105770395,0.0015588943246010432
60,24.0,198.18070352567986,276.3913438275997,0.0037382702607419317
61,24.0,566.8880078061595,19.413525692719986,0.001045673252758674
62,24.0,-226.39134382759983,41.75942292183993,0.003917043259147752
63,24.0,-427.50441888967964,-282.25608690039974,0.0013260290087417626
64,24.0,-382.81262443143964,-237.5642924421598,0.0016103824079556882
65,24.0,220.5266007547998,187.00775491111983,0.004762713231110096
66,24.0,187.00775491111983,555.7150591915995,0.0005418004558773899
67,24.0,354.6019841295197,231.69954936935983,0.0018990003655874723
68,24.0,-472.1962133479196,108.79711460919987,0.001314898225205447
69,24.0,-271.08313828583977,-192.87249798391986,0.0022974427738935268
70,24.0,-69.97006322375995,-461.0232647333596,0.0008885311467863906
71,24.0,119.9700632237599,477.5044188896795,0.0013164364157764886
72,24.0,97.62416599463995,-304.60198412951974,0.0024461261088252247
73,24.0,209.35365214023977,455.1585216605596,0.0008433361704864611
74,24.0,254.04544659847977,-114.66185768199989,0.004313265974839325
75,36.0,-69.97006322375995,432.81262443143964,0.002790731598867839
76,36.0,455.1585216605596,365.7749327440797,0.0012623153371102667
77,36.0,164.6618576819999,388.12082997319965,0.0037244188480849406
78,36.0,-159.3536521402399,-393.9855730459997,0.0015204659108443157
79,36.0,321.0831382858397,175.8348062965598,0.0044776461016685296
80,36.0,-237.5642924421598,75.2782687655199,0.006611950019063984
81,36.0,298.73724105671977,41.75942292183993,0.006183240686145538
82,36.0,-114.66185768199989,298.73724105671977,0.005303606118900302
83,36.0,466.3314702751196,-326.94788135863973,0.002408715413629572
84,36.0,-494.5421105770396,544.5421105770395,0.000813986633302752
85,36.0,198.18070352567986,276.3913438275997,0.005942886004533256
86,36.0,566.8880078061595,19.413525692719986,0.0027646136987379555
87,36.0,-226.39134382759983,41.75942292183993,0.006406966996620771
88,36.0,-427.50441888967964,-282.25608690039974,0.002022410872163786
89,36.0,-382.81262443143964,-237.5642924421598,0.0024929187687606977
90,36.0,220.5266007547998,187.00775491111983,0.007810898243580576
91,36.0,187.00775491111983,555.7150591915995,0.002573382480710155
92,36.0,354.6019841295197,231.69954936935983,0.0045674901867111635
93,36.0,-472.1962133479196,108.79711460919987,0.0022347622860516433
94,36.0,-271.08313828583977,-192.87249798391986,0.0031825241097793522
95,36.0,-69.97006322375995,-461.0232647333596,0.0014236750597611222
96,36.0,119.9700632237599,477.5044188896795,0.0016126827271533274
97,36.0,97.62416599463995,-304.60198412951974,0.003552627014110766
98,36.0,209.35365214023977,455.1585216605596,0.001610303884565604
99,36.0,254.04544659847977,-114.66185768199989,0.005868997857376559
100,48.0,-69.97006322375995,432.81262443143964,0.0053258493378989325
101,48.0,455.1585216605596,365.7749327440797,0.003130110820741118
102,48.0,164.6618576819999,388.12082997319965,0.005349681266589571
103,48.0,-159.3536521402399,-393.9855730459997,0.004738583477280872
104,48.0,321.0831382858397,175.8348062965598,0.006010103469507211
105,48.0,-237.5642924421598,75.2782687655199,0.009420590690786847
106,48.0,298.73724105671977,41.75942292183993,0.008938941868591847
107,48.0,-114.66185768199989,298.73724105671977,0.008450229112182345
108,48.0,466.3314702751196,-326.94788135863973,0.002569729755690707
109,48.0,-494.5421105770396,544.5421105770395,0.0015501711883607898
110,48.0,198.18070352567986,276.3913438275997,0.008326794796984283
111,48.0,566.8880078061595,19.413525692719986,0.002377390280939047
112,48.0,-226.39134382759983,41.75942292183993,0.008901854470353123
113,48.0,-427.50441888967964,-282.25608690039974,0.0018762051307668723
114,48.0,-382.81262443143964,-237.5642924421598,0.0014699308437327418
115,48.0,220.5266007547998,187.00775491111983,0.010578020747778945
116,48.0,187.00775491111983,555.7150591915995,0.0006776862465685515
117,48.0,354.6019841295197,231.69954936935983,0.004926850891256288
118,48.0,-472.1962133479196,108.79711460919987,0.0016706734403353128
119,48.0,-271.08313828583977,-192.87249798391986,0.003772934045990931
120,48.0,-69.97006322375995,-461.0232647333596,0.002125293581992636
121,48.0,119.9700632237599,477.5044188896795,0.0018969708302823225
122,48.0,97.62416599463995,-304.60198412951974,0.007073955197162297
123,48.0,209.35365214023977,455.1585216605596,0.0015855169122967413
124,48.0,254.04544659847977,-114.66185768199989,0.008693423151192073
125,60.0,-69.97006322375995,432.81262443143964,0.006874592412117989
126,60.0,455.1585216605596,365.7749327440797,0.0012719989628275077
127,60.0,164.6618576819999,388.12082997319965,0.006214391996237739
128,60.0,-159.3536521402399,-393.9855730459997,0.002902891035966795
129,60.0,321.0831382858397,175.8348062965598,0.0065378452766641166
130,60.0,-237.5642924421598,75.2782687655199,0.010153267640293924
131,60.0,298.73724105671977,41.75942292183993,0.01180244556539442
132,60.0,-114.66185768199989,298.73724105671977,0.007633607937391544
133,60.0,466.3314702751196,-326.94788135863973,0.0043708300992437825
134,60.0,-494.5421105770396,544.5421105770395,0.0008914094116456087
135,60.0,198.18070352567986,276.3913438275997,0.0095951721098182
136,60.0,566.8880078061595,19.413525692719986,0.003989904677348809
137,60.0,-226.39134382759983,41.75942292183993,0.012469547057148641
138,60.0,-427.50441888967964,-282.25608690039974,0.004702243590658256
139,60.0,-382.81262443143964,-237.5642924421598,0.0033521858308097684
140,60.0,220.5266007547998,187.00775491111983,0.012367100290528819
141,60.0,187.00775491111983,555.7150591915995,0.003637199414209399
142,60.0,354.6019841295197,231.69954936935983,0.006947656958504199
143,60.0,-472.1962133479196,108.79711460919987,0.004879375838172861
144,60.0,-271.08313828583977,-192.87249798391986,0.005576841054464495
145,60.0,-69.97006322375995,-461.0232647333596,0.001968808641242487
146,60.0,119.9700632237599,477.5044188896795,0.002874057846974229
147,60.0,97.62416599463995,-304.60198412951974,0.0065847677825331095
148,60.0,209.35365214023977,455.1585216605596,0.005205374398826109
149,60.0,254.04544659847977,-114.66185768199989,0.011426852211614187
150,72.0,-69.97006322375995,432.81262443143964,0.007211165793055174
151,72.0,455.1585216605596,365.7749327440797,0.001867993341294584
152,72.0,164.6618576819999,388.12082997319965,0.006907347042639732
153,72.0,-159.3536521402399,-393.9855730459997,0.004028916819447054
154,72.0,321.0831382858397,175.8348062965598,0.011824809455460794
155,72.0,-237.5642924421598,75.2782687655199,0.01165548382828131
156,72.0,298.73724105671977,41.75942292183993,0.01088970232314363
157,72.0,-114.66185768199989,298.73724105671977,0.010125284315529413
158,72.0,466.3314702751196,-326.94788135863973,0.005100045945069089
159,72.0,-494.5421105770396,544.5421105770395,0.0023122016787871036
160,72.0,198.18070352567986,276.3913438275997,0.011169731427400654
161,72.0,566.8880078061595,19.413525692719986,0.004656797078681289
162,72.0,-226.39134382759983,41.75942292183993,0.012612659177913583
163,72.0,-427.50441888967964,-282.25608690039974,0.005739824558046408
164,72.0,-382.81262443143964,-237.5642924421598,0.00610923960148026
165,72.0,220.5266007547998,187.00775491111983,0.014003436539342065
166,72.0,187.00775491111983,555.7150591915995,0.001150126877435662
167,72.0,354.6019841295197,231.69954936935983,0.007560670409456252
168,72.0,-472.1962133479196,108.79711460919987,0.0035698758851759713
169,72.0,-271.08313828583977,-192.87249798391986,0.00877869049856148
170,72.0,-69.97006322375995,-461.0232647333596,0.003140439777651863
171,72.0,119.9700632237599,477.5044188896795,0.002590380367718149
172,72.0,97.62416599463995,-304.60198412951974,0.00829555865097986
173,72.0,209.35365214023977,455.1585216605596,0.006433753968516433
174,72.0,254.04544659847977,-114.66185768199989,0.01218246095114524
175,96.0,-69.97006322375995,432.81262443143964,0.006881192995310603
176,96.0,455.1585216605596,365.7749327440797,0.004629073291127099
177,96.0,164.6618576819999,388.12082997319965,0.007342119993886754
178,96.0,-159.3536521402399,-393.9855730459997,0.006640815110364896
179,96.0,321.0831382858397,175.8348062965598,0.015090643614340142
180,96.0,-237.5642924421598,75.2782687655199,0.020229236648542856
181,96.0,298.73724105671977,41.75942292183993,0.019418370341007542
182,96.0,-114.66185768199989,298.73724105671977,0.013033555266651828
183,96.0,466.3314702751196,-326.94788135863973,0.0027727750258908384
184,96.0,-494.5421105770396,544.5421105770395,0.004106731170275338
185,96.0,198.18070352567986,276.3913438275997,0.013437240010818568
186,96.0,566.8880078061595,19.413525692719986,0.001714775118297775
187,96.0,-226.39134382759983,41.75942292183993,0.020082028920197222
188,96.0,-427.50441888967964,-282.25608690039974,0.0073106826385713145
189,96.0,-382.81262443143964,-237.5642924421598,0.006885146015952709
190,96.0,220.5266007547998,187.00775491111983,0.02016649704751652
191,96.0,187.00775491111983,555.7150591915995,0.004485103778100747
192,96.0,354.6019841295197,231.69954936935983,0.01109948919672474
193,96.0,-472.1962133479196,108.79711460919987,0.0031247295426598052
194,96.0,-271.08313828583977,-192.87249798391986,0.011600362666763892
195,96.0,-69.97006322375995,-461.0232647333596,0.0026692971112178216
196,96.0,119.9700632237599,477.5044188896795,0.0034030529016075796
197,96.0,97.62416599463995,-304.60198412951974,0.01033840070056631
198,96.0,209.35365214023977,455.1585216605596,0.005882470145546411
199,96.0,254.04544659847977,-114.66185768199989,0.018333783200734876
200,108.0,-69.97006322375995,432.81262443143964,0.012489940033504602
201,108.0,455.1585216605596,365.7749327440797,0.005509240844231159
202,108.0,164.6618576819999,388.12082997319965,0.009651581362626697
203,108.0,-159.3536521402399,-393.9855730459997,0.008383286150678399
204,108.0,321.0831382858397,175.8348062965598,0.015410416020618345
205,108.0,-237.5642924421598,75.2782687655199,0.022606836378800392
206,108.0,298.73724105671977,41.75942292183993,0.018294021013029956
207,108.0,-114.66185768199989,298.73724105671977,0.013756290420196483
208,108.0,466.3314702751196,-326.94788135863973,0.007584179501059902
209,108.0,-494.5421105770396,544.5421105770395,0.0006804514444841498
210,108.0,198.18070352567986,276.3913438275997,0.013221609332086066
211,108.0,566.8880078061595,19.413525692719986,0.007936660281202166
212,108.0,-226.39134382759983,41.75942292183993,0.02197387651071136
213,108.0,-427.50441888967964,-282.25608690039974,0.0017466502235619114
214,108.0,-382.81262443143964,-237.5642924421598,0.0053116842841992975
215,108.0,220.5266007547998,187.00775491111983,0.02010358467161016
216,108.0,187.00775491111983,555.7150591915995,0.008393425796320455
217,108.0,354.6019841295197,231.69954936935983,0.01354974216761853
218,108.0,-472.1962133479196,108.79711460919987,0.004283672182166718
219,108.0,-271.08313828583977,-192.87249798391986,0.0127206377278439
220,108.0,-69.97006322375995,-461.0232647333596,0.0030808641511451823
221,108.0,119.9700632237599,477.5044188896795,0.007585548802058184
222,108.0,97.62416599463995,-304.60198412951974,0.013527020101137528
223,108.0,209.35365214023977,455.1585216605596,0.009227406425273503
224,108.0,254.04544659847977,-114.66185768199989,0.019322931178138658
225,120.0,-69.97006322375995,432.81262443143964,0.006616001967895647
226,120.0,455.1585216605596,365.7749327440797,0.007658804560286678
227,120.0,164.6618576819999,388.12082997319965,0.008792308865350599
228,120.0,-159.3536521402399,-393.9855730459997,0.008676899411413544
229,120.0,321.0831382858397,175.8348062965598,0.01479349912311614
230,120.0,-237.5642924421598,75.2782687655199,0.01861372485087582
231,120.0,298.73724105671977,41.75942292183993,0.021899976047223987
232,120.0,-114.66185768199989,298.73724105671977,0.018292799051016932
233,120.0,466.3314702751196,-326.94788135863973,0.0036492855767553023
234,120.0,-494.5421105770396,544.5421105770395,0.007397002767837422
235,120.0,198.18070352567986,276.3913438275997,0.02085322402369507
236,120.0,566.8880078061595,19.413525692719986,0.002067791513800233
237,120.0,-226.39134382759983,41.75942292183993,0.02589182588644918
238,120.0,-427.50441888967964,-282.25608690039974,0.0027627945720361535
239,120.0,-382.81262443143964,-237.5642924421598,0.006835865857746007
240,120.0,220.5266007547998,187.00775491111983,0.024215657198179582
241,120.0,187.00775491111983,555.7150591915995,0.0018564149629862554
242,120.0,354.6019841295197,231.69954936935983,0.01104332057632243
243,120.0,-472.1962133479196,108.79711460919987,0.0066084022313424775
244,120.0,-271.08313828583977,-192.87249798391986,0.01272567068434477
245,120.0,-69.97006322375995,-461.0232647333596,0.007786028803684532
246,120.0,119.9700632237599,477.5044188896795,0.009458677849083922
247,120.0,97.62416599463995,-304.60198412951974,0.012398575609945365
248,120.0,209.35365214023977,455.1585216605596,0.005230639185820164
249,120.0,254.04544659847977,-114.66185768199989,0.0257706172571369
250,132.0,-69.97006322375995,432.81262443143964,0.007521492550375931
251,132.0,455.1585216605596,365.7749327440797,0.002205167300754632
252,132.0,164.6618576819999,388.12082997319965,0.011858521511842345
253,132.0,-159.3536521402399,-393.9855730459997,0.00712314961900124
